ID,Strategy,Progress,Classification,Strategy_Label
Newton 2-23-336-1,will enroll client in job reediness and productive events. ,No progress,0,Mentorship for school/job readiness
Newton 2-23-337-2,client will be referred to pvjobs for training and employment ,No progress,0,Mentorship for school/job readiness
Newton 2-23-337-2,will stay in close contact with client and his po officer and involve client in positive activities ,No progress,0,Mentorship for school/job readiness
Newton 2-23-338-1,take client to obtain id,Some progress,0,Mentorship for school/job readiness
Newton 2-23-341-1,"ciw took client to obtain her california identification card, due to client's financial state, a fee waiver was provided.",Task/Service successfully completed,0,Mentorship for school/job readiness
Newton 2-23-341-1,voa team will refer client to our in house substance abuse awareness classes.,Task/Service successfully completed,3,Substance abuse/Anger management/Life skill class
Newton 2-23-341-1,"voa team will assist client decrease her high risk gang association, by having client participate in regular positive recreational activities.",Task/Service successfully completed,0,Mentorship for school/job readiness
Newton 2-23-343-1,t have client come to our gang awareness classes,N/A - not applicable to this phase,0,Mentorship for school/job readiness
Newton 2-23-344-1,in house substance abuse classes ,Good progress,3,Substance abuse/Anger management/Life skill class
Newton 2-23-344-1,will enroll client in to school asap,Good progress,0,Mentorship for school/job readiness
Newton 2-23-345-1,client will participate in our in house classes,Good progress,0,Mentorship for school/job readiness
Newton 2-23-345-1,client will do drug classes at our center,Good progress,0,Mentorship for school/job readiness
Newton 2-23-346-1,team we encourage client to go back to school and inform her the importance of education.,Task/Service successfully completed,0,Mentorship for school/job readiness
Newton 2-23-348-1,ciw will provide workshops for client once a week.,Good progress,0,Mentorship for school/job readiness
Newton 2-23-349-1,to assist client in obtaining birth certificate,Task/Service successfully completed,0,Mentorship for school/job readiness
Newton 2-23-352-1,provide life skill workshops/gang awareness,A Little progress,3,Substance abuse/Anger management/Life skill class
Newton 2-23-354-1,keep client busy doing positive and productive activities. ,Good progress,0,Mentorship for school/job readiness
Newton 2-23-354-1,have client participate in more outings and have him more at our center helping out in our events try to keep him busy.,Good progress,0,Mentorship for school/job readiness
Newton 2-23-358-1,client will be referred to snl for youth squad ,Some progress,0,Mentorship for school/job readiness
Newton 2-23-359-2,client will be referred to snl youth squad ,No progress,0,Mentorship for school/job readiness
Newton 2-23-360-1,client will be completing probation criteria's at voala,No progress,0,Mentorship for school/job readiness
Newton 2-23-361-1,to enroll client into domestic violence classes,A Little progress,0,Mentorship for school/job readiness
Newton 2-23-362-1,attend domestic violence workshop,Excellent progress,0,Mentorship for school/job readiness
Newton 2-23-363-1,keep client involve in boxing classes and positive outing,A Little progress,0,Mentorship for school/job readiness
Newton 2-23-364-1,will involve client in positive graffiti art classes at our center,Some progress,0,Mentorship for school/job readiness
Newton 2-23-364-1,will involve client in outstanding positive life skills and workshops and our events,Some progress,3,Substance abuse/Anger management/Life skill class
Newton 2-23-365-1,for client to go to school regularly,A Little progress,0,Mentorship for school/job readiness
Newton 2-23-366-1,will keep client busy with our in house services and outings,Some progress,0,Mentorship for school/job readiness
Newton 2-23-368-1,client will participate in our anger management classes ,Some progress,3,Substance abuse/Anger management/Life skill class
Newton 2-23-368-1,will get a tutor for client ,Some progress,0,Mentorship for school/job readiness
Newton 2-23-372-1,"domestic violence, and substance abuse workshops",Task/Service successfully completed,3,Substance abuse/Anger management/Life skill class
Newton 2-23-373-1,substance abuse workshops and alcolholic anonymos,A Little progress,3,Substance abuse/Anger management/Life skill class
Newton 2-23-375-1,cm feels client will benefit with one on one sessions of anger management classes. ,A Little progress,3,Substance abuse/Anger management/Life skill class
Newton 2-23-375-1,cm feels client should have one on one mentoring sessions.  ,No progress,0,Mentorship for school/job readiness
